seg_id,name,highway,posted_speed_mph,speed_source,lanes_final,lanes_source,roadway_width_ft,median_type,sidewalk_presence,adt,adt_source,op_speed_85_mph,median_hh_income,pct_poverty,pct_hispanic,pct_black_nh,pct_white_nh,pct_zero_car_hh,length_ft,oneway,merged_dual,n_signals,mid_lat,mid_lon,google_maps,u,v,key,osmid,highway_all,lanes,maxspeed_mph,width_ft,surface,lit,sidewalk,cycleway,parking,deg_u,deg_v,signal_u,signal_v,bearing,dual_carriageway,n_twins_merged,twin_seg_ids,lanes_rep_half,lanes_twin_half,maxspeed_city,match_frac,city_name,speed_name_match,geom_match_frac,city_lanes,avg_lane_width_ft,median_width_ft,lanes_osm_city_agree,width_source,median_source,adt_year,n_adt_stations,op_speed_source,bg_geoid,pop,pop_density_sqmi,sw_left_frac,sw_right_frac,sidewalk_source
C-09052,Edloe Street,residential,30.0,default_30_local,1.0,osm,12.0,Undivided,one_side,11022.0,measured,38.0,81591.0,15.6,44.6,18.5,33.4,5.0,623.1952837687562,True,False,0,29.731749,-95.433638,"https://maps.google.com/?q=29.731749,-95.433638",1924842765,1119643919,0,290744767,residential,1.0,,,concrete,,,,,3,2,False,False,188.2817859480789,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,2026.0,1.0,measured,482014115042,1893.0,10619.0,0.45,1.0,osm_footway
C-09055,Norfolk Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,partial,433.0,street_median,,81591.0,15.6,44.6,18.5,33.4,5.0,834.5209714658355,False,False,0,29.730845,-95.435159,"https://maps.google.com/?q=29.730845,-95.435159",152446196,1119643919,0,232044478|1181937285|1181937286,residential,,,,concrete:plates,,,,,5,2,False,False,85.40483881686153,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014115042,1893.0,10619.0,0.09,0.09,osm_footway
C-09057,Bonner Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,192667.0,5.0,18.8,3.9,63.2,0.0,173.7887420612885,False,False,0,29.773263,-95.402282,"https://maps.google.com/?q=29.773263,-95.402282",153061755,153100445,0,195573251,residential,2.0,,,,,,,,3,3,False,False,176.96133906732572,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015106011,855.0,5317.0,1.0,0.0,osm_footway
C-09058,Schuler Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,,,,192667.0,5.0,18.8,3.9,63.2,0.0,584.6885913829469,False,False,0,29.77301,-95.403197,"https://maps.google.com/?q=29.77301,-95.403197",153061755,153061759,0,15431398,residential,,,,asphalt,,,,,3,4,False,False,87.13671211424708,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015106011,855.0,5317.0,0.0,0.0,osm_footway
C-09059,Bonner Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,192667.0,5.0,18.8,3.9,63.2,0.0,362.19443998855263,False,False,0,29.772526,-95.402271,"https://maps.google.com/?q=29.772526,-95.402271",153061755,2059928485,0,195573251,residential,2.0,,,,,,,,3,1,False,False,357.765687408458,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015106011,855.0,5317.0,0.0,1.0,osm_footway
C-09060,Eli Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,192667.0,5.0,18.8,3.9,63.2,0.0,591.6235567000559,False,False,0,29.773485,-95.40322,"https://maps.google.com/?q=29.773485,-95.40322",153100445,153284831,0,15450760,residential,2.0,,,asphalt,,,,,3,4,False,False,87.17781655165962,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015106011,855.0,5317.0,0.09,0.0,osm_footway
C-09061,Bonner Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,one_side,,,,192667.0,5.0,18.8,3.9,63.2,0.0,266.6782740164299,False,False,0,29.773868,-95.402285,"https://maps.google.com/?q=29.773868,-95.402285",153100445,153100447,0,195573251,residential,2.0,,,,,,,,3,4,False,False,178.8031778767297,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015106011,855.0,5317.0,0.64,0.27,osm_footway
C-09062,Westcott Street,residential,35.0,city,2.0,city,24.0,Undivided,partial,23988.0,street_median,,250001.0,0.7,2.6,0.0,96.0,0.0,192.98533124576724,False,False,0,29.771172,-95.423944,"https://maps.google.com/?q=29.771172,-95.423944",2404953706,2404953706,0,232127500,residential,1.0,,,,,,,,3,3,False,False,0.0,False,0,,,,35.0,0.6,WESTCOTT ST,True,0.6,2.0,12.0,0.0,1.0,city_lanes_x_width,city,,,,482015108021,1476.0,573.0,0.36,0.27,osm_footway
C-09068,Braesheather Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,199038.0,0.9,4.0,0.0,83.4,0.0,337.62679895304535,False,False,0,29.673591,-95.487238,"https://maps.google.com/?q=29.673591,-95.487238",153064833,153064836,0,15431667,residential,2.0,,,,,,,,1,3,False,False,87.08800225449794,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014219001,803.0,3016.0,0.0,0.0,osm_footway
C-09069,Braesheather Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,199038.0,0.9,4.0,0.0,83.4,0.0,651.3398937653693,False,False,0,29.673572,-95.488795,"https://maps.google.com/?q=29.673572,-95.488795",153064860,153064836,0,15431667,residential,2.0,,,,,,,,3,3,False,False,99.96335450376742,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014219001,803.0,3016.0,0.0,0.0,osm_footway
C-09070,Braesheather Drive,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,199038.0,0.9,4.0,0.0,83.4,0.0,215.6460240124336,False,False,0,29.67386,-95.488034,"https://maps.google.com/?q=29.67386,-95.488034",153064842,153064890,0,15431670,residential,2.0,,,,,,,,3,1,False,False,148.6066824018965,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014219001,803.0,3016.0,0.0,0.0,osm_footway
C-09071,Braesheather Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,,,,208357.0,0.0,15.0,11.7,59.6,9.5,325.1921875106494,False,False,0,29.676416,-95.472884,"https://maps.google.com/?q=29.676416,-95.472884",153064908,153064909,0,15431673,residential,,,,concrete:plates,,,,,3,3,False,False,79.31090567315951,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014207002,1098.0,2593.0,0.0,0.0,osm_footway
C-09072,Braesheather Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,,,,208357.0,0.0,15.0,11.7,59.6,9.5,115.31576151548214,False,False,0,29.67633,-95.472344,"https://maps.google.com/?q=29.67633,-95.472344",153064908,153064941,0,15431676,residential,,,,,,,,,3,1,False,False,347.36705176088066,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014207002,1098.0,2593.0,0.0,0.0,osm_footway
C-09073,Sewanee Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,235217.0,4.5,15.1,1.4,59.4,0.0,125.09650006418373,False,False,0,29.704957,-95.431069,"https://maps.google.com/?q=29.704957,-95.431069",153067967,2196039099,0,15431862,residential,2.0,,,asphalt,,,,,4,1,False,False,357.611778006584,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014131001,1411.0,7037.0,0.18,0.09,osm_footway
C-09074,Sewanee Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,235217.0,4.5,15.1,1.4,59.4,0.0,312.7359228496539,False,False,0,29.705559,-95.43108,"https://maps.google.com/?q=29.705559,-95.43108",153067967,2908110973,0,15431862,residential,2.0,,,asphalt,,,,,4,4,False,False,177.2220672966141,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014131001,1411.0,7037.0,0.0,0.0,osm_footway
C-09075,Bradford Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,both,,,,235217.0,4.5,15.1,1.4,59.4,0.0,892.9576482029847,False,False,0,29.705137,-95.429665,"https://maps.google.com/?q=29.705137,-95.429665",153067967,2908110976,0,15385676|15441197,residential,2.0,,,asphalt,,both,,,4,4,False,False,239.15288254936206,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014131001,1411.0,7037.0,0.0,0.0,osm_road_tag
C-09076,Bradford Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,235217.0,4.5,15.1,1.4,59.4,0.0,560.0361785970751,False,False,0,29.705121,-95.431954,"https://maps.google.com/?q=29.705121,-95.431954",153067967,153188025,0,393391316,residential,2.0,,,asphalt,,none,,,4,1,False,False,87.75345514496495,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014131001,1411.0,7037.0,0.0,0.0,osm_road_tag
C-09080,Sea King Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,84821.0,7.4,33.8,0.9,59.1,0.0,249.1466051776464,False,False,0,29.803162,-95.435335,"https://maps.google.com/?q=29.803162,-95.435335",153072643,153072658,0,15432210,residential,2.0,,,,,,,,3,3,False,False,76.9615090296571,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_footway
C-09081,Sea King Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,84821.0,7.4,33.8,0.9,59.1,0.0,211.9791148180463,False,False,0,29.803433,-95.434689,"https://maps.google.com/?q=29.803433,-95.434689",153072643,1906312057,0,15432210,residential,2.0,,,,,,,,3,3,False,False,227.98967612762317,False,0,,,,,0.2,,True,0.2,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110011,1644.0,4888.0,0.27,0.27,osm_footway
C-09082,Sea Queen Court,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,84821.0,7.4,33.8,0.9,59.1,0.0,468.19985070292745,False,False,0,29.802634,-95.434862,"https://maps.google.com/?q=29.802634,-95.434862",153072643,153132068,0,15436425,residential,2.0,,,,,,,,3,1,False,False,354.0640208903806,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_footway
C-09083,Seaspray Court,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,84821.0,7.4,33.8,0.9,59.1,0.0,285.14052982566335,False,False,0,29.803523,-95.435729,"https://maps.google.com/?q=29.803523,-95.435729",153072658,153154363,0,15438179,residential,2.0,,,,,,,,3,3,False,False,177.76311804895846,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_footway
C-09084,Seaspray Court,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,84821.0,7.4,33.8,0.9,59.1,0.0,419.25567842068926,False,False,0,29.802554,-95.43572,"https://maps.google.com/?q=29.802554,-95.43572",153072658,153154361,0,15438179,residential,2.0,,,,,,,,3,1,False,False,357.7640482465817,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015110011,1644.0,4888.0,0.0,0.0,osm_footway
C-09086,Memorial Drive,primary,40.0,city,6.0,city,72.0,Raised,partial,32208.0,street_median,,174833.0,1.3,32.7,11.0,49.0,2.6,261.3578528143629,False,True,0,29.763414,-95.425409,"https://maps.google.com/?q=29.763414,-95.425409",153351696,1633450428,0,536048202,primary,6.0,35.0,,concrete:plates,,one_side,,,4,3,False,False,289.1779224326454,True,1,C-09438,3.0,3.0,40.0,1.0,MEMORIAL DR,True,1.0,6.0,12.0,30.0,1.0,city_lanes_x_width,city,,,,482015108022,1242.0,6625.0,0.0,0.09,osm_footway
C-09089,South Rice Avenue,secondary,30.0,default_30_unposted,2.0,osm,24.0,,both,5926.0,street_median,,242143.0,1.6,3.2,0.0,59.8,0.0,110.83803810014314,True,False,0,29.689746,-95.467736,"https://maps.google.com/?q=29.689746,-95.467736",153159560,153159569,0,90302210|216507595,secondary,2.0,,,concrete:plates,yes,one_side,,,3,3,False,False,184.51863402735995,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014208002,974.0,3844.0,0.55,0.91,osm_footway
C-09091,Missouri Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,,,,158000.0,8.1,8.7,0.0,82.1,4.8,270.8819337268818,False,False,0,29.743743,-95.404186,"https://maps.google.com/?q=29.743743,-95.404186",153083340,153083342,0,15432930,residential,,,,,,,,,3,4,False,False,87.2461217634178,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104012,688.0,7253.0,0.0,0.0,osm_footway
C-09092,Elmen Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,158000.0,8.1,8.7,0.0,82.1,4.8,361.45485170511466,False,False,0,29.743253,-95.40375,"https://maps.google.com/?q=29.743253,-95.40375",153083340,153217127,0,15443663,residential,2.0,,,asphalt,,,,,3,3,False,False,357.3930539067402,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104012,688.0,7253.0,0.18,0.18,osm_footway
C-09093,Elmen Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,158000.0,8.1,8.7,0.0,82.1,4.8,359.3451684933498,False,False,0,29.744244,-95.403767,"https://maps.google.com/?q=29.744244,-95.403767",153083340,153163330,0,15443663,residential,2.0,,,asphalt,,,,,3,4,False,False,177.39822887694805,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104012,688.0,7253.0,0.18,0.18,osm_footway
C-09094,Missouri Street,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,,,,158000.0,8.1,8.7,0.0,82.1,4.8,270.78678317391626,False,False,0,29.743731,-95.405039,"https://maps.google.com/?q=29.743731,-95.405039",153083342,153083344,0,15432930,residential,,,,,,,,,4,3,False,False,87.24619114171709,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104012,688.0,7253.0,0.0,0.0,osm_footway
C-09095,Woodhead Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,partial,,,,158000.0,8.1,8.7,0.0,82.1,4.8,362.5794752110516,False,False,1,29.743238,-95.404607,"https://maps.google.com/?q=29.743238,-95.404607",153083342,153218496,0,15443761|1198420924,tertiary,2.0,,,asphalt,,,shared_lane|track,,4,4,False,True,357.4813391882061,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014104012,688.0,7253.0,0.18,0.18,osm_footway
C-09096,Woodhead Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,partial,,,,158000.0,8.1,8.7,0.0,82.1,4.8,360.9015768547482,False,False,0,29.744233,-95.40462,"https://maps.google.com/?q=29.744233,-95.40462",153083342,153163333,0,15443761,tertiary,2.0,,,asphalt,,,,,4,4,False,False,177.48288203647806,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014104012,688.0,7253.0,0.18,0.18,osm_footway
C-09097,Morse Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,158000.0,8.1,8.7,0.0,82.1,4.8,361.91036709299806,False,False,0,29.743227,-95.405455,"https://maps.google.com/?q=29.743227,-95.405455",153083344,153182022,0,15440485,residential,2.0,,,asphalt,,,,,3,3,False,False,357.20904589395474,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104012,688.0,7253.0,0.18,0.18,osm_footway
C-09098,Morse Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,158000.0,8.1,8.7,0.0,82.1,4.8,362.48501648168224,False,False,0,29.744222,-95.405472,"https://maps.google.com/?q=29.744222,-95.405472",153083344,153163336,0,15440485,residential,2.0,,,asphalt,,,,,3,4,False,False,177.7424205267682,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104012,688.0,7253.0,0.18,0.18,osm_footway
C-09099,Woodhead Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,both,,,,166579.0,3.6,11.5,6.4,67.9,0.0,290.27137292719556,False,False,1,29.742341,-95.404591,"https://maps.google.com/?q=29.742341,-95.404591",153218496,153218499,0,1198420922|1198420923,tertiary,2.0,,,asphalt,,,shared_lane|track,,4,3,True,False,357.361536721915,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014108021,982.0,7489.0,1.0,1.0,osm_footway
C-09100,Westheimer Road,primary,30.0,default_30_unposted,4.0,osm,48.0,,both,14194.0,street_median,,166579.0,3.6,11.5,6.4,67.9,0.0,269.0649552612946,False,False,1,29.742734,-95.405021,"https://maps.google.com/?q=29.742734,-95.405021",153182022,153218496,0,727828359,primary,4.0,,,asphalt,,,,,3,4,False,True,267.38697317191213,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014108021,982.0,7489.0,1.0,1.0,osm_footway
C-09101,Westheimer Road,primary,30.0,default_30_unposted,4.0,osm,48.0,,both,14194.0,street_median,,158000.0,8.1,8.7,0.0,82.1,4.8,257.67877390705615,False,False,0,29.742731,-95.405851,"https://maps.google.com/?q=29.742731,-95.405851",153182022,153454194,0,727828359,primary,4.0,,,asphalt,,,,,3,3,False,False,88.56260361415272,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014104012,688.0,7253.0,1.0,1.0,osm_footway
C-09103,Missouri Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,200833.0,2.2,16.1,1.8,59.7,4.8,587.7235050460769,False,False,0,29.743599,-95.400477,"https://maps.google.com/?q=29.743599,-95.400477",153083353,153428373,0,15432934|256613263,residential,2.0,,,asphalt,,,,,3,3,False,False,321.1044446417394,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104022,553.0,6932.0,0.09,0.09,osm_footway
C-09104,Ralph Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,partial,,,,200833.0,2.2,16.1,1.8,59.7,4.8,340.63953189450336,False,False,0,29.743261,-95.401277,"https://maps.google.com/?q=29.743261,-95.401277",153083353,153249363,0,15445868,residential,2.0,,,asphalt,,,,,3,3,False,False,357.55905672564404,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014104022,553.0,6932.0,0.18,0.18,osm_footway
C-09109,Chelsea Boulevard,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,,,,113289.0,8.9,8.9,12.0,61.4,5.9,250.22700023350362,False,False,0,29.730342,-95.38844,"https://maps.google.com/?q=29.730342,-95.38844",153093614,153100695,0,15434058,residential,,,,asphalt,,,,,3,4,False,False,302.95705794789484,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014119021,2221.0,6843.0,0.0,0.0,osm_footway
C-09110,Louisiana Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,113289.0,8.9,8.9,12.0,61.4,5.9,573.2355828845946,False,False,0,29.731188,-95.388254,"https://maps.google.com/?q=29.731188,-95.388254",153093614,153265577,0,15433660|15446798,residential,2.0,,,asphalt,,,,,3,4,False,False,248.38242789136066,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014119021,2221.0,6843.0,0.0,0.0,osm_footway
C-09111,Chelsea Boulevard,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,partial,,,,113289.0,8.9,8.9,12.0,61.4,5.9,108.03177624009804,False,False,0,29.730619,-95.388907,"https://maps.google.com/?q=29.730619,-95.388907",153093614,153100700,0,15434058,residential,,,,asphalt,,,,,3,3,False,False,118.12249865694038,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014119021,2221.0,6843.0,0.0,0.45,osm_footway
C-09112,Chelsea Boulevard,residential,30.0,default_30_local,2.0,default_local_2,24.0,Divided (unspecified),partial,,,,113289.0,8.9,8.9,12.0,61.4,5.9,240.73001188964258,False,True,0,29.730735,-95.389424,"https://maps.google.com/?q=29.730735,-95.389424",153100700,8536865814,0,339551182,residential,,,,asphalt,,,,,3,3,False,False,272.44322727636467,True,1,C-09113,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014119021,2221.0,6843.0,0.09,0.0,osm_footway
C-09114,Winston Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,129016.0,11.5,18.5,0.0,73.3,7.2,572.8778649412315,False,False,0,29.801191,-95.387123,"https://maps.google.com/?q=29.801191,-95.387123",153341468,153342770,0,15451950,residential,2.0,,,asphalt,,,,,2,3,False,False,87.33165380721263,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482015114001,1043.0,5667.0,0.0,0.0,osm_footway
C-09115,Cheena Drive,residential,30.0,default_30_local,2.0,default_local_2,24.0,Undivided,none,,,,162125.0,23.7,7.4,5.3,72.2,0.0,324.5330830021174,False,False,0,29.668635,-95.487129,"https://maps.google.com/?q=29.668635,-95.487129",153095811,153095814,0,15433762,residential,,,,,,,,,1,3,False,False,87.7333117213974,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014219003,1235.0,7764.0,0.0,0.0,osm_footway
C-09121,Graustark Street,tertiary,30.0,default_30_unposted,2.0,osm,24.0,,partial,,,,116250.0,7.7,5.4,0.0,79.0,19.5,411.54522218177766,False,False,0,29.742887,-95.394797,"https://maps.google.com/?q=29.742887,-95.394797",153102776,1190300572,0,15434219,tertiary,2.0,,,asphalt,,,,,4,3,False,False,357.651983279122,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,none,,,,482014107032,705.0,8547.0,0.18,0.36,osm_footway
C-09122,Lovett Boulevard,residential,30.0,default_30_local,2.0,default_local_2,24.0,Divided (unspecified),one_side,972.0,street_median,,76000.0,16.1,18.9,9.1,49.4,5.7,311.49504516943995,False,True,0,29.743341,-95.394311,"https://maps.google.com/?q=29.743341,-95.394311",153102774,1190300583,0,103091251,residential,,,,,,,,,3,4,False,False,87.38404344540275,True,2,C-09369|C-09119,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014107031,1574.0,11187.0,0.27,1.0,osm_footway
C-09123,Maroneal Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,235217.0,4.5,15.1,1.4,59.4,0.0,426.2283150489949,False,False,0,29.70215,-95.430472,"https://maps.google.com/?q=29.70215,-95.430472",153110363,153110365,0,15434822,residential,2.0,,,concrete,,,,,1,4,False,False,87.91885097511815,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014131001,1411.0,7037.0,0.0,0.0,osm_footway
C-09124,Maroneal Street,residential,30.0,default_30_local,2.0,osm,24.0,Undivided,none,,,,235217.0,4.5,15.1,1.4,59.4,0.0,557.2170809128747,False,False,0,29.702231,-95.428327,"https://maps.google.com/?q=29.702231,-95.428327",153110405,13079954618,0,15434823,residential,2.0,,,,,,,,1,4,False,False,267.86507056117125,False,0,,,,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,default_local_undivided,,,,482014131001,1411.0,7037.0,0.0,0.0,osm_footway
C-09126,Westpark Drive,secondary,40.0,city,4.0,city,48.0,TWLT,one_side,11449.0,street_median,,165795.0,1.0,28.2,1.7,50.1,6.1,112.86067810687356,False,False,0,29.728108,-95.433708,"https://maps.google.com/?q=29.728108,-95.433708",1924842730,8358949561,0,742012066,secondary,5.0,,,concrete,,,,,3,4,False,False,285.1104549600092,False,0,,,,40.0,1.0,WESTPARK DR,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482014118012,2013.0,6731.0,0.55,0.45,osm_footway
C-09127,Newcastle Drive,secondary,35.0,city,4.0,city,48.0,Raised,none,6224.0,street_median,,72125.0,1.9,41.1,9.5,38.2,3.2,457.3950336709269,False,True,0,29.724537,-95.452037,"https://maps.google.com/?q=29.724537,-95.452037",5316441472,5316441493,0,550432145,secondary,4.0,,,concrete,yes,,,,3,3,False,False,177.74097150962027,True,1,C-09129,2.0,2.0,35.0,1.0,NEWCASTLE ST,True,1.0,4.0,12.0,20.0,1.0,city_lanes_x_width,city,,,,482014117003,2034.0,7611.0,0.0,0.0,osm_footway
C-09130,Audubon Place,residential,30.0,default_30_local,2.0,osm,24.0,Divided (unspecified),one_side,,,,75407.0,21.8,3.0,22.6,61.7,35.9,310.4620315014328,False,True,0,29.740122,-95.386464,"https://maps.google.com/?q=29.740122,-95.386464",6130753791,6130753792,0,654247786,residential,2.0,,,asphalt,,,,,3,3,False,False,357.4624531248496,True,1,C-05186,1.0,1.0,,0.0,,True,0.0,,,,,lanes_x_12ft_assumed,merged_dual,,,,482014107041,1118.0,14641.0,0.09,1.0,osm_footway
C-09131,East T C Jester Boulevard,tertiary,35.0,city,4.0,city,48.0,Raised,none,9235.0,street_median,,173500.0,1.5,14.7,7.8,70.8,0.0,743.468527107342,False,True,0,29.794629,-95.420936,"https://maps.google.com/?q=29.794629,-95.420936",2373121125,2651040937,0,228655257,tertiary,4.0,,,concrete,yes,,,,4,3,False,False,299.4616777197938,True,1,C-08752,2.0,2.0,35.0,1.0,T C JESTER BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482015112012,1508.0,6206.0,0.0,0.0,osm_footway
C-09134,East T C Jester Boulevard,tertiary,35.0,city,4.0,city,48.0,Raised,one_side,9235.0,street_median,,167083.0,4.8,23.4,5.6,54.2,0.0,453.90616307475915,False,True,0,29.803887,-95.42733,"https://maps.google.com/?q=29.803887,-95.42733",153121722,2404881404,0,1132997418,tertiary,4.0,,,concrete,yes,one_side,,,3,3,False,False,297.9450282477879,True,1,C-09137,2.0,2.0,35.0,1.0,T C JESTER BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,,,,482015111002,1269.0,5739.0,0.0,1.0,osm_footway
C-09135,East T C Jester Boulevard,tertiary,35.0,city,4.0,city,48.0,Raised,one_side,9235.0,measured,40.0,167083.0,4.8,23.4,5.6,54.2,0.0,392.24012528615043,False,True,0,29.803113,-95.426348,"https://maps.google.com/?q=29.803113,-95.426348",153121722,2418105968,0,1132997418,tertiary,4.0,,,concrete,yes,one_side,,,3,3,False,False,319.5359542588993,True,1,C-09136,2.0,2.0,35.0,1.0,T C JESTER BLVD,True,1.0,4.0,12.0,12.0,1.0,city_lanes_x_width,city,2025.0,1.0,measured,482015111002,1269.0,5739.0,0.0,1.0,osm_footway
